chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval,input_interval_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.slice_method.__current_case__,parameters.slice_method.input_interval.values,parameters.slice_method.refs,parameters.slice_method.regions,parameters.slice_method.slice_method_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-09 15:35:42.965117,slurm_normal,1510243257.0,0,,1.0,main_w4_handler1,3244210,17398040,False,,4082705730,bam,1905.0,gtf,11460124,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch2.len""","""hg19Patch2""",,"[{'src': 'hda', 'id': 32049009}]",,0,"[{'src': 'hda', 'id': 32195577}]",,,bed,32.0,,41750884.0,1510243114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-09 16:01:07.333488,105789.0,143.0
,,2017-11-09 15:37:02.502149,slurm_normal,1510243384.0,0,,1.0,main_w4_handler1,3244210,17398057,False,,4082705730,bam,3722.0,bed,11460165,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch2.len""","""hg19Patch2""",,"[{'src': 'hda', 'id': 32049009}]",,0,"[{'src': 'hda', 'id': 32195579}]",,,bed,32.0,,41750884.0,1510243250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-09 16:03:20.771691,105789.0,134.0
,,2017-11-10 09:46:53.627115,slurm_normal,1510307228.0,0,,1.0,main_w4_handler1,3314630,17408404,False,,2877362,bam,,,11470236,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32195807}]",,1,,['4'],,chr,32.0,,41847709.0,1510307224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-10 09:47:10.642433,115668.0,4.0
,,2017-11-10 19:38:51.007522,slurm_normal,1510342779.0,0,,1.0,main_w4_handler1,3306363,17414321,False,,2932161,bam,,,11476237,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32001433}]",,1,,"['chr1', 'chr10', 'chr11', 'chr12', 'chr13', 'chr14', 'chr15', 'chr16', 'chr17', 'chr18', 'chr19', 'chr2', 'chr20', 'chr21', 'chr22', 'chr3', 'chr4', 'chr5', 'chr6', 'chr7', 'chr8', 'chr9', 'chrM', 'chrX', 'chrY']",,chr,32.0,,41249774.0,1510342736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-10 19:39:40.609115,111991.0,43.0
,,2017-11-13 23:59:25.429373,slurm_normal,1510617675.0,0,,1.0,main_w3_handler1,3295599,17446109,False,,2266685493,bam,28.0,bed,11503265,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178715}]",,0,"[{'src': 'hda', 'id': 32296271}]",,,bed,32.0,,41450170.0,1510617569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 00:01:17.342711,114153.0,106.0
,,2017-11-14 00:47:07.393440,slurm_normal,1510620538.0,0,,1.0,main_w3_handler0,3295599,17446376,False,,2266685493,bam,33.0,bed,11503607,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178715}]",,0,"[{'src': 'hda', 'id': 32297008}]",,,bed,32.0,,41450170.0,1510620431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 00:49:00.459662,114153.0,107.0
,,2017-11-14 01:20:37.271631,slurm_normal,1510622590.0,0,,1.0,main_w4_handler0,3295599,17446770,False,,3483632736,bam,28.0,bed,11503983,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178323}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510622442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 01:23:12.235203,114153.0,148.0
,,2017-11-14 01:20:36.799383,slurm_normal,1510622581.0,0,,1.0,main_w4_handler0,3295599,17446769,False,,3002407837,bam,28.0,bed,11503981,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178233}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510622439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 01:23:02.846263,114153.0,142.0
,,2017-11-14 01:20:39.002751,slurm_normal,1510622594.0,0,,1.0,main_w3_handler0,3295599,17446773,False,,3617031355,bam,28.0,bed,11503984,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178668}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510622442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 01:23:15.535178,114153.0,152.0
,,2017-11-14 01:20:39.531465,slurm_normal,1510622673.0,0,,1.0,main_w4_handler1,3295599,17446774,False,,2266685493,bam,28.0,bed,11504008,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178715}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510622567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 01:24:35.498370,114153.0,106.0
,,2017-11-14 01:20:37.860644,slurm_normal,1510622562.0,0,,1.0,main_w3_handler1,3295599,17446771,False,,2846654538,bam,28.0,bed,11503982,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178340}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510622442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 01:22:44.033898,114153.0,120.0
,,2017-11-14 01:20:38.494102,slurm_normal,1510622700.0,0,,1.0,main_w3_handler1,3295599,17446772,False,,2651916145,bam,28.0,bed,11504009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178645}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510622585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-14 01:25:02.510993,114153.0,115.0
,,2017-11-15 08:04:24.514984,slurm_normal,1510733310.0,0,,1.0,main_w4_handler1,2936258,17464298,False,,3730847236,bam,,,11522770,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32306388}]",,1,,['5'],,chr,32.0,,42006943.0,1510733072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 08:08:34.463438,77907.0,238.0
,,2017-11-15 09:47:04.554206,slurm_normal,1510739246.0,0,,1.0,main_w4_handler1,2936258,17465168,False,,216044762,bam,195.0,bed,11523821,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32326009}]",,0,"[{'src': 'hda', 'id': 32327138}]",,,bed,32.0,,42006943.0,1510739232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 09:47:33.232995,77907.0,14.0
,,2017-11-15 10:16:38.800826,slurm_normal,1510741077.0,0,,1.0,main_w4_handler0,2936258,17466105,False,,3730847236,bam,,,11524272,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32306388}]",,2,,,"[{'__index__': 0, 'end': '90480535', 'chrom': '5', 'start': '90456936'}]",man,32.0,,42009571.0,1510741022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 10:18:02.143380,77907.0,55.0
,,2017-11-15 11:49:06.693096,slurm_normal,1510746636.0,0,,1.0,main_w3_handler1,2936258,17468440,False,,3730847236,bam,,,11525656,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32306388}]",,2,,,"[{'__index__': 0, 'end': '90476650', 'chrom': '5', 'start': '90472479'}]",man,32.0,,42009571.0,1510746582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 11:50:53.311792,77907.0,54.0
,,2017-11-15 13:55:54.169091,slurm_normal,1510754337.0,0,,1.0,main_w4_handler1,3324569,17469663,False,,602170352,bam,,,11526876,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322562}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:59:04.312783,97775.0,25.0
,,2017-11-15 13:38:24.931494,slurm_normal,1510753733.0,0,,1.0,main_w3_handler0,3324569,17469576,False,,602170352,bam,,,11526767,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322562}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510753132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:48:57.377340,97775.0,601.0
,,2017-11-15 13:38:43.687971,slurm_normal,1510753685.0,0,,1.0,main_w3_handler0,3324569,17469578,False,,568478263,bam,,,11526770,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322570}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510753143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:48:10.211982,97775.0,542.0
,,2017-11-15 13:55:55.095896,slurm_normal,1510754342.0,0,,1.0,main_w3_handler0,3324569,17469665,False,,534769341,bam,,,11526877,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322579}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:59:08.468713,97775.0,27.0
,,2017-11-15 13:55:55.894069,slurm_normal,1510754381.0,0,,1.0,main_w4_handler1,3324569,17469667,False,,660690893,bam,,,11526884,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322596}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:59:46.980644,97775.0,25.0
,,2017-11-15 13:38:43.889439,slurm_normal,1510753656.0,0,,1.0,main_w4_handler0,3324569,17469579,False,,534769341,bam,,,11526769,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322579}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510753143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:47:45.649520,97775.0,513.0
,,2017-11-15 13:39:20.875156,slurm_normal,1510753593.0,0,,1.0,main_w4_handler0,3324569,17469581,False,,439535642,bam,,,11526772,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322588}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510753179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:46:38.785147,97775.0,414.0
,,2017-11-15 13:55:55.521106,slurm_normal,1510754378.0,0,,1.0,main_w3_handler0,3324569,17469666,False,,439535642,bam,,,11526885,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322588}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:59:48.379319,97775.0,19.0
,,2017-11-15 13:55:56.863069,slurm_normal,1510754418.0,0,,1.0,main_w3_handler0,3324569,17469669,False,,425324536,bam,,,11526894,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322618}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 14:00:28.493634,97775.0,21.0
,,2017-11-15 13:55:56.410456,slurm_normal,1510754305.0,0,,1.0,main_w3_handler1,3324569,17469668,False,,449852271,bam,,,11526871,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322606}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:58:27.234592,97775.0,19.0
,,2017-11-15 13:55:28.421767,slurm_normal,1510754567.0,0,,1.0,main_w3_handler1,3324569,17469658,False,,425324536,bam,,,11526853,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322618}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510754146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 14:02:54.704319,97775.0,421.0
,,2017-11-15 13:55:28.811560,slurm_normal,1510754637.0,0,,1.0,main_w3_handler0,3324569,17469659,False,,507172668,bam,,,11526852,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322628}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510754146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 14:04:04.205895,97775.0,491.0
,,2017-11-15 13:39:27.801534,slurm_normal,1510754270.0,0,,1.0,main_w3_handler0,3324569,17469582,False,,660690893,bam,,,11526807,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322596}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510753629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 13:57:56.129294,97775.0,641.0
,,2017-11-15 13:55:54.630770,slurm_normal,1510754464.0,0,,1.0,main_w4_handler0,3324569,17469664,False,,568478263,bam,,,11526897,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322570}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 14:01:15.213544,97775.0,23.0
,,2017-11-15 14:25:05.568798,slurm_normal,1510755941.0,0,,1.0,main_w4_handler0,3326075,17470011,False,,33998355,bam,,,11527100,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32334523}]",,2,,,"[{'__index__': 0, 'end': '51035651', 'chrom': 'chr19', 'start': '51028954'}]",man,32.0,,42013147.0,1510755925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 14:25:45.656679,,16.0
,,2017-11-15 13:55:28.061086,slurm_normal,1510754577.0,0,,1.0,main_w3_handler0,3324569,17469657,False,,449852271,bam,,,11526851,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322606}]",,1,,"['chrI', 'chrII', 'chrIII', 'chrIV', 'chrIX', 'chrV', 'chrVI', 'chrVII', 'chrVIII', 'chrX', 'chrXI', 'chrXII', 'chrXIII', 'chrXIV', 'chrXV', 'chrXVI']",,chr,32.0,,41994554.0,1510754143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 14:03:05.944116,97775.0,434.0
,,2017-11-15 13:55:57.269737,slurm_normal,1510754508.0,0,,1.0,main_w4_handler0,3324569,17469670,False,,507172668,bam,,,11526899,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32322628}]",,1,,"['AB325691', 'I', 'II', 'III', 'MTR']",,chr,32.0,,41994554.0,1510754487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 14:01:56.973794,97775.0,21.0
,,2017-11-15 18:45:18.427510,slurm_normal,1510771644.0,0,,1.0,main_w3_handler0,3295599,17473559,False,,2068725437,bam,28.0,bed,11529909,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32296254}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510771545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 18:47:33.760332,114153.0,99.0
,,2017-11-15 18:45:17.914403,slurm_normal,1510771681.0,0,,1.0,main_w4_handler0,3295599,17473557,False,,2737447434,bam,28.0,bed,11529913,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32296160}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510771549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 18:48:03.544860,114153.0,132.0
,,2017-11-15 19:17:34.070996,slurm_normal,1510773725.0,0,,1.0,main_w3_handler0,3295599,17473922,False,,3483632736,bam,39.0,bed,11530465,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178323}]",,0,"[{'src': 'hda', 'id': 32341352}]",,,bed,32.0,,41450170.0,1510773583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 19:22:15.725597,114153.0,142.0
,,2017-11-15 18:45:16.602420,slurm_normal,1510771953.0,0,,1.0,main_w3_handler1,3295599,17473555,False,,2066959479,bam,28.0,bed,11530031,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32296146}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510771868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 18:52:39.473799,114153.0,85.0
,,2017-11-15 19:17:35.358008,slurm_normal,1510773554.0,0,,1.0,main_w4_handler0,3295599,17473927,False,,2066959479,bam,39.0,bed,11530418,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32296146}]",,0,"[{'src': 'hda', 'id': 32341352}]",,,bed,32.0,,41450170.0,1510773468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 19:19:17.170688,114153.0,86.0
,,2017-11-15 19:17:34.344315,slurm_normal,1510773771.0,0,,1.0,main_w3_handler0,3295599,17473923,False,,2846654538,bam,39.0,bed,11530482,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178340}]",,0,"[{'src': 'hda', 'id': 32341352}]",,,bed,32.0,,41450170.0,1510773653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 19:22:59.869884,114153.0,118.0
,,2017-11-15 19:08:43.756173,slurm_normal,1510773035.0,0,,1.0,main_w4_handler1,3295599,17473795,False,,2066959479,bam,39.0,bed,11530264,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32296146}]",,0,"[{'src': 'hda', 'id': 32341352}]",,,bed,32.0,,41450170.0,1510772946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 19:10:56.952549,114153.0,89.0
,,2017-11-15 18:45:15.696184,slurm_normal,1510771816.0,0,,1.0,main_w4_handler1,3295599,17473554,False,,2266685493,bam,28.0,bed,11529976,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178715}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510771710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 18:50:24.641480,114153.0,106.0
,,2017-11-15 18:45:13.321031,slurm_normal,1510771706.0,0,,1.0,main_w4_handler1,3295599,17473550,False,,3483632736,bam,28.0,bed,11529917,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32178323}]",,0,"[{'src': 'hda', 'id': 32297549}]",,,bed,32.0,,41450170.0,1510771560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,2.0.1,,2017-11-15 18:48:33.014619,114153.0,146.0
